ACCIDENT_YEAR,MONTH,LATITUDE,LONGITUDE,NATIONAL_PARK
2021,3,33.9109992980957,-117.4484405517578,Joshua_Tree
2021,3,33.973140716552734,-117.37354278564452,Joshua_Tree
2021,3,33.87990188598633,-117.56510925292967,Joshua_Tree
2021,3,34.067848205566406,-117.39949035644533,Joshua_Tree
2021,3,34.08723831176758,-117.68157196044922,Joshua_Tree
2021,3,33.921878814697266,-116.70477294921876,Joshua_Tree
2021,3,34.06391906738281,-117.28138732910156,Joshua_Tree
2021,3,34.06428909301758,-117.28128814697266,Joshua_Tree
2021,3,34.01327133178711,-117.07807159423828,Joshua_Tree
2021,3,33.92158889770508,-116.74523162841795,Joshua_Tree
2021,3,34.44538116455078,-117.6501693725586,Joshua_Tree
2021,3,33.88230895996094,-117.58193969726562,Joshua_Tree
2021,3,33.92747116088867,-116.96662139892578,Joshua_Tree
2021,3,33.74501037597656,-117.00742340087892,Joshua_Tree
2021,3,34.01871109008789,-117.50254058837892,Joshua_Tree
2021,3,33.976810455322266,-117.33638763427734,Joshua_Tree
2021,3,34.17599868774414,-117.27816009521484,Joshua_Tree
2021,3,34.05337905883789,-117.16245269775392,Joshua_Tree
2021,3,34.00524139404297,-117.34951019287108,Joshua_Tree
2021,3,33.95323181152344,-117.01303863525392,Joshua_Tree
2021,3,33.93587112426758,-117.29013824462892,Joshua_Tree
2021,3,34.02791976928711,-117.12567138671876,Joshua_Tree
2021,3,34.0672607421875,-117.43522644042967,Joshua_Tree
2021,3,33.85411834716797,-116.55341339111328,Joshua_Tree
2021,3,34.24079895019531,-116.97289276123048,Joshua_Tree
2021,3,34.06890869140625,-117.52398681640624,Joshua_Tree
2021,3,33.88003921508789,-117.60430908203124,Joshua_Tree
2021,3,33.923301696777344,-116.81066131591795,Joshua_Tree
2021,3,33.90129089355469,-117.46842193603516,Joshua_Tree
2021,3,33.888580322265625,-117.27053833007812,Joshua_Tree
2021,3,33.97026824951172,-117.33006286621094,Joshua_Tree
2021,3,33.93619918823242,-117.03811645507812,Joshua_Tree
2021,3,33.88103103637695,-117.65109252929688,Joshua_Tree
2021,3,33.923301696777344,-116.70108795166016,Joshua_Tree
2021,3,33.918800354003906,-116.77979278564452,Joshua_Tree
2021,3,33.991371154785156,-117.35250091552734,Joshua_Tree
2021,3,34.332069396972656,-117.52001953125,Joshua_Tree
2021,3,34.06755065917969,-117.56256103515624,Joshua_Tree
2021,3,33.84457015991211,-116.51811981201172,Joshua_Tree
2021,3,34.06468963623047,-117.26097869873048,Joshua_Tree
2021,3,34.08694839477539,-117.68518829345705,Joshua_Tree
2021,3,34.08517074584961,-117.69010162353516,Joshua_Tree
2021,3,34.086830139160156,-117.64058685302734,Joshua_Tree
2021,3,34.019771575927734,-117.50678253173828,Joshua_Tree
2021,3,33.74753952026367,-116.98918151855467,Joshua_Tree
2021,3,34.47895812988281,-114.65032958984376,Joshua_Tree
2021,3,33.996559143066406,-117.36599731445312,Joshua_Tree
2021,3,33.657161712646484,-115.15753936767578,Joshua_Tree
2021,3,34.06475067138672,-117.25984954833984,Joshua_Tree
2021,3,34.003700256347656,-117.35057067871094,Joshua_Tree
2021,3,34.13935852050781,-116.98506927490234,Joshua_Tree
2021,3,34.442440032958984,-117.6455535888672,Joshua_Tree
2021,3,33.74140930175781,-117.0647201538086,Joshua_Tree
2021,3,33.881141662597656,-117.57362365722656,Joshua_Tree
2021,3,33.9393310546875,-117.1530532836914,Joshua_Tree
2021,3,33.94049072265625,-117.2604522705078,Joshua_Tree
2021,3,33.74755859375,-116.99788665771484,Joshua_Tree
2021,3,33.57804870605469,-117.18094635009766,Joshua_Tree
2021,3,33.74319839477539,-117.12055206298828,Joshua_Tree
2021,3,33.74327087402344,-117.11781311035156,Joshua_Tree
2021,3,33.828041076660156,-117.24472045898438,Joshua_Tree
2021,3,34.06398010253906,-117.2686004638672,Joshua_Tree
2021,3,34.82394027709961,-117.02926635742188,Joshua_Tree
2021,3,33.687068939208984,-117.36390686035156,Joshua_Tree
2021,3,33.58238983154297,-117.18097686767578,Joshua_Tree
2021,3,33.93307113647461,-117.40956878662108,Joshua_Tree
2021,3,34.06591033935547,-117.49765014648438,Joshua_Tree
2021,3,33.986820220947266,-117.34699249267578,Joshua_Tree
2021,3,33.96659851074219,-117.32704925537108,Joshua_Tree
2021,3,33.9286994934082,-117.41709899902344,Joshua_Tree
2021,3,33.88172912597656,-117.5815887451172,Joshua_Tree
2021,3,33.913299560546875,-117.28545379638672,Joshua_Tree
2021,3,33.969459533691406,-117.37581634521484,Joshua_Tree
2021,3,34.05535125732422,-117.16451263427734,Joshua_Tree
2021,3,33.8809700012207,-117.57611083984376,Joshua_Tree
2021,3,33.90317153930664,-116.64321136474608,Joshua_Tree
2021,3,34.06734848022461,-117.5810089111328,Joshua_Tree
2021,3,34.2056999206543,-117.0878677368164,Joshua_Tree
2021,3,34.08721160888672,-117.68327331542967,Joshua_Tree
2021,3,33.74216842651367,-117.02935791015624,Joshua_Tree
2021,3,33.60622024536133,-117.1715087890625,Joshua_Tree
2021,3,34.02894973754883,-117.12886810302734,Joshua_Tree
2021,3,34.06924057006836,-117.35649871826172,Joshua_Tree
2021,3,33.89057159423828,-117.2710418701172,Joshua_Tree
2021,3,34.0667610168457,-117.44708251953124,Joshua_Tree
2021,3,34.06631088256836,-117.47454071044922,Joshua_Tree
2021,3,33.940650939941406,-117.26554870605467,Joshua_Tree
2021,3,34.02091979980469,-117.54691314697266,Joshua_Tree
2021,3,33.60409927368164,-117.17160034179688,Joshua_Tree
2021,3,33.69664001464844,-116.75773620605467,Joshua_Tree
2021,3,34.0660400390625,-117.4714584350586,Joshua_Tree
2021,3,34.00830078125,-117.42281341552734,Joshua_Tree
2021,3,33.94334030151367,-117.00164031982422,Joshua_Tree
2021,3,33.9361686706543,-117.29036712646484,Joshua_Tree
2021,3,34.02206039428711,-117.5510482788086,Joshua_Tree
2021,3,34.06821060180664,-117.38271331787108,Joshua_Tree
2021,3,33.92427062988281,-116.73101806640624,Joshua_Tree
2021,3,34.067691802978516,-117.33747863769533,Joshua_Tree
2021,3,34.068119049072266,-117.39952087402344,Joshua_Tree
2021,3,34.068721771240234,-117.37174224853516,Joshua_Tree
2021,3,34.08168029785156,-117.70516967773438,Joshua_Tree
2021,3,34.06761932373047,-117.40547943115234,Joshua_Tree
2021,3,33.94076919555664,-117.25897979736328,Joshua_Tree
2021,3,33.725521087646484,-116.72279357910156,Joshua_Tree
2021,3,33.67644119262695,-117.37396240234376,Joshua_Tree
2021,3,33.93539047241211,-117.40444183349608,Joshua_Tree
2021,3,33.94443130493164,-117.39057159423828,Joshua_Tree
2021,3,33.46649932861328,-116.92669677734376,Joshua_Tree
2021,3,33.54983139038086,-117.14121246337892,Joshua_Tree
2021,3,34.01811981201172,-117.52091979980467,Joshua_Tree
2021,3,33.620540618896484,-117.4232177734375,Joshua_Tree
2021,3,33.646461486816406,-117.38530731201172,Joshua_Tree
2021,3,33.933589935302734,-117.00739288330078,Joshua_Tree
2021,3,34.06565856933594,-117.49195098876952,Joshua_Tree
2021,3,33.88444900512695,-117.63224792480467,Joshua_Tree
2021,3,33.753841400146484,-117.18924713134766,Joshua_Tree
2021,3,34.025081634521484,-117.11495971679688,Joshua_Tree
2021,3,33.666481018066406,-116.40509033203124,Joshua_Tree
2021,3,33.74333953857422,-117.11163330078124,Joshua_Tree
2021,3,34.06404113769531,-117.27483367919922,Joshua_Tree
2021,3,33.93653869628906,-117.12066650390624,Joshua_Tree
2021,3,34.065460205078125,-117.49524688720705,Joshua_Tree
2021,3,33.92443084716797,-116.90149688720705,Joshua_Tree
2021,3,33.48820877075195,-117.07025909423828,Joshua_Tree
2021,3,34.01588821411133,-116.58014678955078,Joshua_Tree
2021,3,34.164939880371094,-117.27860260009766,Joshua_Tree
2021,3,33.936500549316406,-117.40450286865234,Joshua_Tree
2021,3,33.927459716796875,-116.96746063232422,Joshua_Tree
2021,3,33.96097946166992,-117.31871032714844,Joshua_Tree
2021,3,33.881080627441406,-117.57659149169922,Joshua_Tree
2021,3,33.94121170043945,-117.23401641845705,Joshua_Tree
2021,3,33.910099029541016,-117.45040130615234,Joshua_Tree
2021,3,33.606689453125,-114.6889190673828,Joshua_Tree
2021,3,33.66455841064453,-115.879638671875,Joshua_Tree
2021,3,34.07957077026367,-117.04757690429688,Joshua_Tree
2021,3,33.78089904785156,-116.34644317626952,Joshua_Tree
2021,4,33.720760345458984,-117.1889877319336,Joshua_Tree
2021,4,34.135440826416016,-116.08717346191406,Joshua_Tree
2021,4,34.00469970703125,-116.57630157470705,Joshua_Tree
2021,4,33.844818115234375,-116.53694915771484,Joshua_Tree
2021,4,34.089271545410156,-116.51988983154295,Joshua_Tree
2021,4,33.88589859008789,-117.2697982788086,Joshua_Tree
2021,4,33.92134094238281,-117.43049621582033,Joshua_Tree
2021,4,33.9226188659668,-116.67170715332033,Joshua_Tree
2021,4,33.99925994873047,-117.35359954833984,Joshua_Tree
2021,4,34.06393814086914,-117.27011871337892,Joshua_Tree
2021,4,33.97494125366211,-117.33441162109376,Joshua_Tree
2021,4,34.067649841308594,-117.5620574951172,Joshua_Tree
2021,4,33.941871643066406,-117.27361297607422,Joshua_Tree
2021,4,33.99578857421875,-117.36376190185548,Joshua_Tree
2021,4,34.077659606933594,-117.62358856201172,Joshua_Tree
2021,4,33.88011932373047,-117.61080932617188,Joshua_Tree
2021,4,33.707820892333984,-116.7567901611328,Joshua_Tree
2021,4,33.8973503112793,-117.49111938476562,Joshua_Tree
2021,4,33.81018829345703,-116.39547729492188,Joshua_Tree
2021,4,33.96577835083008,-117.32689666748048,Joshua_Tree
2021,4,33.805721282958984,-116.38810729980467,Joshua_Tree
2021,4,34.003509521484375,-117.0640869140625,Joshua_Tree
2021,4,33.98847961425781,-117.3481674194336,Joshua_Tree
2021,4,34.221248626708984,-117.04937744140624,Joshua_Tree
2021,4,34.0673713684082,-117.54049682617188,Joshua_Tree
2021,4,34.06739044189453,-117.57752227783205,Joshua_Tree
2021,4,33.743751525878906,-117.0460968017578,Joshua_Tree
2021,4,33.68523025512695,-116.69973754882812,Joshua_Tree
2021,4,34.07033157348633,-117.61084747314452,Joshua_Tree
2021,4,34.065391540527344,-117.50350189208984,Joshua_Tree
2021,4,34.0872688293457,-117.67472076416016,Joshua_Tree
2021,4,33.941200256347656,-117.27139282226562,Joshua_Tree
2021,4,33.93927001953125,-117.16252899169922,Joshua_Tree
2021,4,33.9417610168457,-117.27340698242188,Joshua_Tree
2021,4,34.08720016479492,-117.67056274414062,Joshua_Tree
2021,4,33.926998138427734,-116.9430694580078,Joshua_Tree
2021,4,33.92417907714844,-116.87905120849608,Joshua_Tree
2021,4,34.06734085083008,-117.20873260498048,Joshua_Tree
2021,4,33.54106903076172,-117.1757583618164,Joshua_Tree
2021,4,33.960750579833984,-117.31215667724608,Joshua_Tree
2021,4,33.71495056152344,-117.18788146972656,Joshua_Tree
2021,4,34.06734085083008,-117.42256927490234,Joshua_Tree
2021,4,34.312110900878906,-117.48252105712892,Joshua_Tree
2021,4,33.9226188659668,-116.66738128662108,Joshua_Tree
2021,4,33.92362976074219,-116.63816833496094,Joshua_Tree
2021,4,34.00468826293945,-117.34928131103516,Joshua_Tree
2021,4,33.898258209228516,-116.62957763671876,Joshua_Tree
2021,4,33.87493896484375,-117.66178131103516,Joshua_Tree
2021,4,33.92005157470703,-116.76374816894533,Joshua_Tree
2021,4,33.92005157470703,-116.76381683349608,Joshua_Tree
2021,4,33.886199951171875,-117.5164031982422,Joshua_Tree
2021,4,33.73044967651367,-117.07640838623048,Joshua_Tree
2021,4,34.06752014160156,-117.53460693359376,Joshua_Tree
2021,4,33.87070083618164,-117.66826629638672,Joshua_Tree
2021,4,34.848899841308594,-117.01377105712892,Joshua_Tree
2021,4,33.940818786621094,-117.29189300537108,Joshua_Tree
2021,4,33.71601867675781,-117.1900634765625,Joshua_Tree
2021,4,33.91862106323242,-116.78874206542967,Joshua_Tree
2021,4,34.24607849121094,-116.98519897460938,Joshua_Tree
2021,4,34.659549713134766,-116.95220184326172,Joshua_Tree
2021,4,33.82162857055664,-116.41153717041016,Joshua_Tree
2021,4,33.98712921142578,-117.36361694335938,Joshua_Tree
2021,4,33.88372039794922,-116.99089813232422,Joshua_Tree
2021,4,33.91529846191406,-117.44084930419922,Joshua_Tree
2021,4,33.96120834350586,-116.59081268310548,Joshua_Tree
2021,4,33.96556854248047,-117.03038024902344,Joshua_Tree
2021,4,34.2959098815918,-114.65177917480467,Joshua_Tree
2021,4,34.06732940673828,-117.52620697021484,Joshua_Tree
2021,4,33.60643005371094,-114.6407470703125,Joshua_Tree
2021,4,34.066551208496094,-117.4634017944336,Joshua_Tree
2021,4,34.14712905883789,-116.41860198974608,Joshua_Tree
2021,4,33.892799377441406,-117.50383758544922,Joshua_Tree
2021,4,33.676979064941406,-115.95696258544922,Joshua_Tree
2021,4,33.92216873168945,-116.80800628662108,Joshua_Tree
2021,4,33.94231033325195,-117.27668762207033,Joshua_Tree
2021,4,33.99850845336914,-117.3700714111328,Joshua_Tree
2021,4,33.881561279296875,-117.57779693603516,Joshua_Tree
2021,4,33.955631256103516,-117.38156127929688,Joshua_Tree
2021,4,33.95066833496094,-117.30329132080078,Joshua_Tree
2021,4,33.95267868041992,-117.30357360839844,Joshua_Tree
2021,4,33.90879821777344,-117.28109741210938,Joshua_Tree
2021,4,34.06721878051758,-117.54736328125,Joshua_Tree
2021,4,34.07041931152344,-117.61045837402344,Joshua_Tree
2021,4,34.06742858886719,-117.58268737792967,Joshua_Tree
2021,4,34.58354187011719,-116.97309112548828,Joshua_Tree
2021,4,34.064239501953125,-117.28212738037108,Joshua_Tree
2021,4,34.06166076660156,-117.1794662475586,Joshua_Tree
2021,4,33.7435302734375,-117.11923980712892,Joshua_Tree
2021,4,33.80438995361328,-116.38509368896484,Joshua_Tree
2021,4,33.68408966064453,-117.16976165771484,Joshua_Tree
2021,4,33.923458099365234,-116.74226379394533,Joshua_Tree
2021,4,34.067710876464844,-117.59037017822266,Joshua_Tree
2021,4,33.924400329589844,-116.86254119873048,Joshua_Tree
2021,4,33.84944152832031,-117.0064697265625,Joshua_Tree
2021,4,33.74509811401367,-116.26286315917967,Joshua_Tree
2021,4,34.064788818359375,-117.26046752929688,Joshua_Tree
2021,4,33.94239044189453,-117.27720642089844,Joshua_Tree
2021,4,33.880149841308594,-117.60849761962892,Joshua_Tree
2021,4,33.926429748535156,-116.93538665771484,Joshua_Tree
2021,4,33.844261169433594,-117.00279998779295,Joshua_Tree
2021,4,34.24333953857422,-116.89215850830078,Joshua_Tree
2021,4,34.0059700012207,-117.41477966308594,Joshua_Tree
2021,4,33.71207046508789,-117.18881988525392,Joshua_Tree
2021,4,33.88285827636719,-117.54366302490234,Joshua_Tree
2021,4,33.90047836303711,-117.4718780517578,Joshua_Tree
2021,4,34.26042175292969,-116.86254119873048,Joshua_Tree
2021,4,33.92433166503906,-116.86148071289062,Joshua_Tree
2021,4,33.88079833984375,-117.6132583618164,Joshua_Tree
2021,4,34.067569732666016,-117.56951141357422,Joshua_Tree
2021,4,34.135040283203125,-116.27678680419922,Joshua_Tree
2021,4,33.96846008300781,-117.3763427734375,Joshua_Tree
2021,4,34.00431823730469,-117.35012817382812,Joshua_Tree
2021,4,34.06669998168945,-117.51213073730467,Joshua_Tree
2021,4,33.92599105834961,-116.85298919677734,Joshua_Tree
2021,4,34.065330505371094,-117.30332183837892,Joshua_Tree
2021,4,33.8731803894043,-117.66387176513672,Joshua_Tree
2021,4,33.743919372558594,-117.05010986328124,Joshua_Tree
2021,4,34.311710357666016,-117.47746276855467,Joshua_Tree
2021,4,33.844940185546875,-116.51103973388672,Joshua_Tree
2021,4,33.616790771484375,-117.17122650146484,Joshua_Tree
2021,4,33.701961517333984,-116.74569702148438,Joshua_Tree
2021,4,34.10934829711914,-116.48032379150392,Joshua_Tree
2021,4,34.32413101196289,-117.45644378662108,Joshua_Tree
2021,4,33.88343048095703,-117.53912353515624,Joshua_Tree
2021,4,33.939449310302734,-117.19132995605467,Joshua_Tree
2021,4,33.66646957397461,-115.68138885498048,Joshua_Tree
2021,4,33.88393020629883,-117.52851104736328,Joshua_Tree
2021,4,33.74753952026367,-116.98918151855467,Joshua_Tree
2021,4,34.22515869140625,-117.05899047851562,Joshua_Tree
2021,4,33.7421989440918,-117.01654815673828,Joshua_Tree
2021,4,33.94070053100586,-117.26316833496094,Joshua_Tree
2021,4,34.01533126831055,-117.0889892578125,Joshua_Tree
2021,4,34.0684814453125,-117.39485931396484,Joshua_Tree
2021,4,33.74797058105469,-116.89160919189452,Joshua_Tree
2021,4,34.22618103027344,-117.30594635009766,Joshua_Tree
2021,4,33.94137954711914,-117.09098815917967,Joshua_Tree
2021,4,34.2292594909668,-117.29776000976562,Joshua_Tree
2021,4,33.943729400634766,-117.27870178222656,Joshua_Tree
2021,4,33.82072830200195,-116.40959930419922,Joshua_Tree
2021,4,34.29533004760742,-116.46153259277344,Joshua_Tree
2021,4,34.217430114746094,-117.29058074951172,Joshua_Tree
2021,4,34.117431640625,-116.4542999267578,Joshua_Tree
2021,4,33.72515106201172,-117.29283905029295,Joshua_Tree
2021,4,34.06739044189453,-117.42057800292967,Joshua_Tree
2021,4,33.70330810546875,-116.7245864868164,Joshua_Tree
2021,4,34.31523132324219,-116.81044006347656,Joshua_Tree
2021,4,34.45484161376953,-117.06941986083984,Joshua_Tree
2021,4,33.944190979003906,-117.28878021240234,Joshua_Tree
2021,4,33.88134002685547,-117.61605072021484,Joshua_Tree
2021,4,34.0140495300293,-117.44817352294922,Joshua_Tree
2021,4,34.08169937133789,-117.70668029785156,Joshua_Tree
2021,4,33.620338439941406,-117.09919738769533,Joshua_Tree
2021,4,33.90142059326172,-117.46808624267578,Joshua_Tree
2021,4,34.00318908691406,-117.38050079345705,Joshua_Tree
2021,4,34.13520050048828,-116.12905883789062,Joshua_Tree
2021,4,33.89820861816406,-116.98770141601562,Joshua_Tree
2021,4,33.658531188964844,-117.17115020751952,Joshua_Tree
2021,4,33.919368743896484,-117.4336395263672,Joshua_Tree
2021,4,33.95542907714844,-117.30551147460938,Joshua_Tree
2021,4,33.849491119384766,-117.2539520263672,Joshua_Tree
2021,4,33.94306945800781,-117.28235626220705,Joshua_Tree
2021,4,33.8360710144043,-117.00353240966795,Joshua_Tree
2021,4,34.066551208496094,-116.55577850341795,Joshua_Tree
2021,4,34.31853103637695,-114.65283203125,Joshua_Tree
2021,4,34.08692169189453,-117.6514129638672,Joshua_Tree
2021,4,34.22687911987305,-117.30056762695312,Joshua_Tree
2021,4,33.687110900878906,-117.3642578125,Joshua_Tree
2021,4,33.94221878051758,-117.27770233154295,Joshua_Tree
2021,4,33.86796951293945,-117.00715637207033,Joshua_Tree
2021,4,33.74317932128906,-117.12030029296876,Joshua_Tree
2021,4,34.08726119995117,-117.66826629638672,Joshua_Tree
2021,4,34.06370162963867,-117.29322814941406,Joshua_Tree
2021,4,34.064151763916016,-117.29489135742188,Joshua_Tree
2021,4,33.792930603027344,-116.49571228027344,Joshua_Tree
2021,4,34.01081085205078,-117.43013763427734,Joshua_Tree
2021,4,33.8791389465332,-117.55738067626952,Joshua_Tree
2021,4,33.97882080078125,-117.33866119384766,Joshua_Tree
2021,4,33.92142105102539,-117.43007659912108,Joshua_Tree
2021,4,33.66328048706055,-117.17102813720705,Joshua_Tree
2021,4,33.74755859375,-116.98046875,Joshua_Tree
2021,4,33.93912124633789,-117.19969940185548,Joshua_Tree
2021,4,34.06597900390625,-117.32778930664062,Joshua_Tree
2021,4,34.0871696472168,-117.6694793701172,Joshua_Tree
2021,4,34.00495147705078,-117.06568145751952,Joshua_Tree
2021,4,34.06734848022461,-117.56208038330078,Joshua_Tree
2021,4,33.92148971557617,-116.66316223144533,Joshua_Tree
2021,4,33.75865936279297,-116.29720306396484,Joshua_Tree
2021,4,34.06829071044922,-117.37930297851562,Joshua_Tree
2021,4,33.67998123168945,-115.97271728515624,Joshua_Tree
2021,4,33.996299743652344,-117.06043243408205,Joshua_Tree
2021,4,34.13526153564453,-116.24498748779295,Joshua_Tree
2021,4,33.92757034301758,-116.84784698486328,Joshua_Tree
2021,4,33.7475700378418,-116.98483276367188,Joshua_Tree
2021,4,33.88167190551758,-117.5824737548828,Joshua_Tree
2021,4,34.06745147705078,-117.5876007080078,Joshua_Tree
2021,4,34.0677604675293,-117.59219360351562,Joshua_Tree
2021,4,33.88479995727539,-117.52189636230467,Joshua_Tree
2021,4,33.94118881225586,-117.23387145996094,Joshua_Tree
2021,4,34.0665283203125,-117.2129135131836,Joshua_Tree
2021,4,33.918479919433594,-116.6239013671875,Joshua_Tree
2021,4,33.481781005859375,-117.0395736694336,Joshua_Tree
2021,4,33.88478088378906,-117.52165985107422,Joshua_Tree
2021,4,34.06782150268555,-117.40869140625,Joshua_Tree
2021,4,34.45079040527344,-117.01148223876952,Joshua_Tree
2021,4,34.311729431152344,-117.47796630859376,Joshua_Tree
2021,4,34.06782913208008,-117.40907287597656,Joshua_Tree
2021,4,33.977439880371094,-117.33699035644533,Joshua_Tree
2021,4,34.018348693847656,-117.51670837402344,Joshua_Tree
2021,4,34.06639099121094,-117.23123168945312,Joshua_Tree
2021,4,34.00960922241211,-117.42645263671876,Joshua_Tree
2021,4,34.0190315246582,-117.49703216552734,Joshua_Tree
2021,4,34.068111419677734,-117.35327911376952,Joshua_Tree
2021,4,33.90626907348633,-117.45642852783205,Joshua_Tree
2021,4,34.134971618652344,-116.30754852294922,Joshua_Tree
2021,4,33.918701171875,-116.7795181274414,Joshua_Tree
2021,4,33.49106979370117,-117.05998992919922,Joshua_Tree
2021,4,33.918670654296875,-116.79283142089844,Joshua_Tree
2021,4,33.941341400146484,-117.3955307006836,Joshua_Tree
2021,4,33.56774139404297,-117.18096160888672,Joshua_Tree
2021,4,33.94636154174805,-117.38726806640624,Joshua_Tree
2021,4,33.91872024536133,-116.77864837646484,Joshua_Tree
2021,4,34.44755172729492,-117.65351104736328,Joshua_Tree
2021,4,34.06277847290039,-117.19618988037108,Joshua_Tree
2021,4,33.609580993652344,-114.83988189697266,Joshua_Tree
2021,4,33.74755859375,-116.99788665771484,Joshua_Tree
2021,4,33.86891174316406,-117.26262664794922,Joshua_Tree
2021,4,34.359519958496094,-116.53228759765624,Joshua_Tree
2021,4,33.90610122680664,-117.45774841308594,Joshua_Tree
2021,4,33.972068786621094,-117.37477111816406,Joshua_Tree
2021,4,33.639801025390625,-117.08509826660156,Joshua_Tree
2021,4,33.964111328125,-117.32518005371094,Joshua_Tree
2021,4,34.015220642089844,-117.0891571044922,Joshua_Tree
2021,4,34.0673713684082,-117.20858001708984,Joshua_Tree
2021,4,33.89728927612305,-117.49358367919922,Joshua_Tree
2021,4,33.73398971557617,-117.07637786865234,Joshua_Tree
2021,4,34.22785186767578,-117.24668884277344,Joshua_Tree
2021,4,33.868350982666016,-117.00382995605467,Joshua_Tree
2021,4,34.08926010131836,-116.51994323730467,Joshua_Tree
2021,4,34.0643310546875,-117.26322174072266,Joshua_Tree
2021,4,33.87482833862305,-114.52613830566406,Joshua_Tree
2021,4,33.90053176879883,-116.98600769042967,Joshua_Tree
2021,4,34.10911178588867,-114.68707275390624,Joshua_Tree
2021,4,34.067649841308594,-117.56501007080078,Joshua_Tree
2021,4,34.00490951538086,-117.39592742919922,Joshua_Tree
2021,4,34.081790924072266,-117.7096710205078,Joshua_Tree
2021,4,34.01158905029297,-117.4339599609375,Joshua_Tree
2021,4,33.941429138183594,-117.0003662109375,Joshua_Tree
2021,4,34.00484085083008,-117.39658355712892,Joshua_Tree
2021,4,33.920501708984375,-116.7621612548828,Joshua_Tree
2021,4,34.013160705566406,-117.44174194335938,Joshua_Tree
2021,4,34.012969970703125,-117.44037628173828,Joshua_Tree
2021,4,34.06731033325195,-117.54615020751952,Joshua_Tree
2021,4,33.93933868408203,-117.19670867919922,Joshua_Tree
2021,4,33.92726135253906,-116.97148895263672,Joshua_Tree
2021,4,33.965450286865234,-117.37727355957033,Joshua_Tree
2021,4,33.93125915527344,-116.83032989501952,Joshua_Tree
2021,4,34.02531814575195,-117.1152114868164,Joshua_Tree
2021,4,33.70198059082031,-116.12413787841795,Joshua_Tree
2021,4,33.5567512512207,-117.1808624267578,Joshua_Tree
2021,4,33.7105598449707,-115.40628814697266,Joshua_Tree
2021,4,34.24911880493164,-117.3026885986328,Joshua_Tree
2021,4,34.43450927734375,-117.63345336914062,Joshua_Tree
2021,4,34.082889556884766,-117.69627380371094,Joshua_Tree
2021,4,33.881019592285156,-117.57598114013672,Joshua_Tree
2021,4,33.6497688293457,-117.38864135742188,Joshua_Tree
2021,4,33.89970016479492,-117.47453308105467,Joshua_Tree
2021,4,34.06827163696289,-117.38564300537108,Joshua_Tree
2021,4,33.97621154785156,-117.3364715576172,Joshua_Tree
2021,4,34.10213088989258,-117.00731658935548,Joshua_Tree
2021,4,33.97092819213867,-117.0393524169922,Joshua_Tree
2021,4,33.882469177246094,-117.58634948730467,Joshua_Tree
2021,4,34.087188720703125,-117.66123199462892,Joshua_Tree
2021,4,34.06489944458008,-117.30599975585938,Joshua_Tree
2021,4,33.99121856689453,-117.35234832763672,Joshua_Tree
2021,4,33.94083023071289,-117.25875854492188,Joshua_Tree
2021,4,33.931461334228516,-116.8298568725586,Joshua_Tree
2021,4,34.411861419677734,-117.59001159667967,Joshua_Tree
2021,4,33.88692092895508,-117.51811981201172,Joshua_Tree
2021,4,34.068359375,-117.6035614013672,Joshua_Tree
2021,4,33.86848831176758,-117.00122833251952,Joshua_Tree
2021,4,33.584129333496094,-114.65718841552734,Joshua_Tree
2021,4,34.06822967529297,-117.38289642333984,Joshua_Tree
2021,4,33.60744094848633,-114.54283905029295,Joshua_Tree
2021,4,33.88119125366211,-117.64911651611328,Joshua_Tree
2021,4,34.070098876953125,-117.13835906982422,Joshua_Tree
2021,4,33.96072006225586,-117.31279754638672,Joshua_Tree
2021,4,34.064910888671875,-117.3115005493164,Joshua_Tree
2021,4,34.00886154174805,-117.42462921142578,Joshua_Tree
2021,4,33.940879821777344,-117.263671875,Joshua_Tree
2021,4,33.742210388183594,-117.28175354003906,Joshua_Tree
2021,4,34.159759521484375,-116.91719818115234,Joshua_Tree
2021,4,33.881500244140625,-117.59619903564452,Joshua_Tree
2021,4,33.939151763916016,-117.1838836669922,Joshua_Tree
2021,4,33.605220794677734,-114.53338623046876,Joshua_Tree
2021,4,34.05868148803711,-115.26537322998048,Joshua_Tree
2021,4,34.06724166870117,-117.20765686035156,Joshua_Tree
2021,4,33.8360710144043,-117.00373077392578,Joshua_Tree
2021,4,33.88507080078125,-117.63188934326172,Joshua_Tree
2021,4,33.97391891479492,-117.33365631103516,Joshua_Tree
2021,4,33.872161865234375,-117.66542816162108,Joshua_Tree
2021,4,34.01108932495117,-117.43171691894533,Joshua_Tree
2021,4,34.018890380859375,-117.5407485961914,Joshua_Tree
2021,4,33.94123077392578,-117.27043914794922,Joshua_Tree
2021,4,33.92420959472656,-116.87183380126952,Joshua_Tree
2021,4,33.773990631103516,-117.20118713378906,Joshua_Tree
2021,4,33.94997024536133,-117.38565826416016,Joshua_Tree
2021,4,34.336021423339844,-117.52152252197266,Joshua_Tree
2021,4,34.06364822387695,-117.28916931152344,Joshua_Tree
2021,4,34.06774139404297,-117.58611297607422,Joshua_Tree
2021,4,34.06354904174805,-117.28997039794922,Joshua_Tree
2021,4,34.06705093383789,-117.55940246582033,Joshua_Tree
2021,4,34.47481918334961,-117.12718963623048,Joshua_Tree
2021,4,34.06850051879883,-117.34519958496094,Joshua_Tree
2021,4,34.26100158691406,-116.8489990234375,Joshua_Tree
