Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,749462,-9787500.0,Active,Cirsium callilesis var. psuedocallilesis,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,140065,36366.0,Active,Cirsium edule,"cardoon, edible thistle, Hall's thistle",,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,G5,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,174734,511044.0,Active,Cirsium lanceolatum,bull thistle,,Undecided,No,In Review,,,,,,,,,2.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,223267,533626.0,Active,Cirsium occidentale var. candidissimum,Snowy Thistle,,Accepted,No,Approved,Probably Present,,Native,,,,,,1.0,,,,,,,G3G4T3?,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,220980,531491.0,Active,Cirsium occidentale var. venustum,Venus Thistle,,Accepted,No,Approved,Present,,Native,,Unknown,,,,2.0,,,,,,,G3G4T3T4,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,140098,36396.0,Active,Cirsium pastoris,Snowy Thistle,,Accepted,No,Approved,Present,,Native,,Unknown,,,,4.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,140106,36402.0,Active,Cirsium proteanum,Venus thistle,,Undecided,No,In Review,Present,,Native,,Unknown,,,,3.0,,1.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,140110,36406.0,Active,Cirsium quercetorum,Alameda County thistle,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,G3?,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,140111,36407.0,Active,Cirsium remotifolium,Fewleaf thistle,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,140134,36428.0,Active,Cirsium vulgare,Bull Thistle,,Accepted,No,Approved,Present,,Non-native,,Common,Management Priority,,,82.0,,1.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,138633,37157.0,Active,Corethrogyne,sandaster,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,138635,37159.0,Active,Corethrogyne filaginifolia,"Common sandaster, CA-aster",Lessingia filaginifolia var. californica,Accepted,No,Approved,Present,,Native,,Rare,,,,4.0,,,,,,,"G4,GNR",CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,135974,35800.0,Active,Cotula australis,Australian waterbuttons,,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,3.0,,1.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,135971,35799.0,Active,Cotula coronopifolia,Brass Buttons,,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,15.0,,3.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,138645,37168.0,Active,Crepis,hawksbeard,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,138661,37182.0,Active,Crepis capillaris,Hawksbeard,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,23.0,,4.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,138676,37196.0,Active,Crepis occidentalis,"largeflower hawksbeard, large-flower hawk's-beard, western hawksbeard",,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,286451,565124.0,Active,Delairea odorata,"Cape ivy, Cape-ivy, German ivy, Italian ivy",,Accepted,No,Approved,Present,,Non-native,,Uncommon,Management Priority,,,12.0,,,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,139611,37318.0,Active,Erechtites,burnweed,,Undecided,No,In Review,,,,,,,,,7.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,139612,37319.0,Active,Erechtites arguta,,,Undecided,No,In Review,Present,,Non-native,,Unknown,,,,24.0,,1.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,180661,512981.0,Active,Erechtites prenanthoides,,,Undecided,No,In Review,,,,,,,,,32.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,744460,-9786797.0,Active,Erechtites prenathoides,,,Undecided,No,In Review,,,,,,,,,3.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,135977,35803.0,Active,Erigeron,"daisy, fleabane",,Undecided,No,In Review,,,,,,,,,4.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,110150,196266.0,Active,Erigeron canadensis,Horseweed,Conyza canadensis,Accepted,No,Approved,Present,,Native,,Uncommon,,,,7.0,,1.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,136014,35837.0,Active,Erigeron cervinus,Siskiyou daisy,,Undecided,No,In Review,Probably Present,,Native,,,,,,7.0,,,,RT,,,G4,CA: S4
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,136029,35850.0,Active,Erigeron delicatus,,,Undecided,No,In Review,,,,,,,,,15.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,155421,502387.0,Active,Erigeron foliosus,leafy fleabane,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,212533,527939.0,Active,Erigeron foliosus var. confinis,leafy fleabane,,Undecided,No,In Review,Probably Present,,Native,,,,,,,,,,,,,G5T3?,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,212538,527941.0,Active,Erigeron foliosus var. hartwegii,Leafy Fleabane,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,5.0,,3.0,,,,,G5TNR,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,136858,35874.0,Active,Erigeron glaucus,"Fleabane, Seaside Daisy",,Accepted,No,Approved,Present,,Native,,Common,,,,6.0,,4.0,,,,,G4G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,136867,35882.0,Active,Erigeron inornatus,Wild Daisy,,Undecided,No,In Review,Present,,Native,,Unknown,,,,5.0,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,212552,527948.0,Active,Erigeron inornatus var. inornatus,"California rayless daisy, California rayless fleabane",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,2.0,,,,,G5T4T5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,746423,-9787040.0,Active,Erigeron perigrinus var. angustifolius,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,135983,35809.0,Active,Erigeron philadelphicus,"Philadelphia daisy, Philadelphia fleabane",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,218246,531044.0,Active,Erigeron reductus var. reductus,"Fleabane, Wild Daisy",,Undecided,No,In Review,Present,,Native,,Unknown,,,,,,,,,,,G3G4T1T3,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,136947,35954.0,Active,Erigeron supplex,supple fleabane,,Undecided,No,In Review,,,,,,,,,13.0,,,,SC,,,G2,CA: S2
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,139625,37330.0,Active,Eriophyllum,"eriophyllum, woolly sunflower",,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,139629,37334.0,Active,Eriophyllum lanatum,Woolly Sunflower,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,8.0,,4.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,1048221,,Active,Eriophyllum lanatum var. achilleoides,Common Woolly Sunflower,,Accepted,No,Approved,Present,,Native,,Unknown,,,,1.0,,,,,,,G5T3T5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,139637,37341.0,Active,Eriophyllum staechadifolium,Golden Yarrow,,Accepted,No,Approved,Present,,Native,,Unknown,,,,6.0,,2.0,,,,,G3G4,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,749473,-9787511.0,Active,Eriophyllum staechadifolium var. artemisiifolia,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,224379,535231.0,Active,Eriophyllum stoechadifolium var. artemisiifolium,,,Undecided,No,In Review,Present,,Native,,Unknown,,,,,,3.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,170683,507606.0,Active,Euchiton gymnocephalus,"Cudweed, Everlasting",Gnaphalium collinum,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,7.0,,2.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,287397,565178.0,Active,Euchiton sphaericus,"Cudweed,  Everlasting",Gnaphalium japonicum,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,15.0,,1.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,181578,513456.0,Active,Eurybia radulina,Roughleaf Aster,Aster radulinus,Accepted,No,Approved,Present,,Native,,Unknown,,,,9.0,,1.0,,,,,G4G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,184146,513657.0,Active,Franseria chamissonis,,,Undecided,No,In Review,,,,,,,,,2.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,207484,525773.0,Active,Franseria chamissonis ssp. bipinnatisecta,,,Undecided,No,In Review,,,,,,,,,6.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,156548,502723.0,Active,Gamochaeta ustulata,"Cudweed, Everlasting, Featherweed",Gnaphalium purpureum,Accepted,No,Approved,Present,,Native,,Unknown,,,,30.0,,1.0,,,,,G4G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,133731,36693.0,Active,Gnaphalium,cudweed,,Undecided,No,In Review,,,,,,,,,7.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,133749,36709.0,Active,Gnaphalium palustre,"cudweed, lowland cudweed, marsh everlasting, western marsh cudweed",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,140562,37457.0,Active,Grindelia integrifolia,Puget Sound gumweed,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,229081,535916.0,Active,Grindelia integrifolia var. macrophylla,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,171360,508112.0,Active,Grindelia stricta,Oregon gumweed,,Undecided,No,In Review,Present,,Native,,Common,,,,,,1.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,208799,525881.0,Active,Grindelia stricta ssp. blakei,,,Undecided,No,In Review,,,,,,,,,10.0,,,,SC,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,208801,525882.0,Active,Grindelia stricta ssp. venulosa,,,Undecided,No,In Review,,,,,,,,,2.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,217276,531212.0,Active,Grindelia stricta var. platyphylla,Gumplant,,Accepted,No,Approved,Present,,Native,,Common,,,,2.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,137408,36011.0,Active,Helenium bolanderi,coastal sneezeweed,,Undecided,No,In Review,Probably Present,,Native,,,,,,,,,,,,,G4,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,137418,36020.0,Active,Helenium puberulum,Sneezegrass,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,772231,780367.0,Active,Helminthotheca echioides,Bristly ox-tongue,Picris echioides,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,142064,37608.0,Active,Hemizonia,tarweed,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,142070,37613.0,Active,Hemizonia congesta,hayfield tarweed,,Undecided,No,In Review,Present,,Native,,Unknown,,,,,,,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,207078,525044.0,Active,Hemizonia congesta ssp. tracyi,Tracy's Tarplant,,Accepted,No,Approved,Present,,Native,,Common,Management Priority,,,7.0,,3.0,,,,,G5T4,CA: S4
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,142109,37649.0,Active,Hemizonia tracyi,Tracy's tarplant,,Undecided,No,In Review,Present,,Native,,Common,Management Priority,,,6.0,,2.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,210308,528393.0,Active,Heterotheca oregona var. oregona,Oregon false goldenaster,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,,,,,,G4T4?,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,142156,37691.0,Active,Hieracium,hawkweed,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,142158,37693.0,Active,Hieracium albiflorum,White Flowered Hawkweed,,Accepted,No,Approved,Present,,Native,,Common,,,,22.0,,4.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,142164,37699.0,Active,Hieracium bolanderi,Bolander's hawkweed,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1.0,,,,,G4,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,142993,37704.0,Active,Hieracium cynoglossoides,houndstongue hawkweed,,Undecided,No,In Review,Present,,Native,,Unknown,,,,3.0,,3.0,,,,,G5?,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,744442,-9786779.0,Active,Hieracium radicata,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143019,37728.0,Active,Hieracium scouleri,Scouler's Hawkweed,,Accepted,No,Approved,Present,,Native,,Unknown,,,,5.0,,,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143090,37792.0,Active,Hypochaeris glabra,Cat's Ear,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,8.0,,,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143092,37794.0,Active,Hypochaeris radicata,Hairy Cat's Ear,,Accepted,No,Approved,Present,,Non-native,,Common,,,,41.0,,6.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,170565,-508056.0,Inactive,Hypochoeris,catsear,,Undecided,No,In Review,,,,,,,,,6.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,142193,36606.0,Active,Lactuca saligna,"willowleaf lettuce, willow-leaf lettuce",,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,2.0,,1.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143677,37830.0,Active,Lapsana communis,Nipplewort,,Accepted,No,Approved,Present,,Non-native,,Common,,,,18.0,,5.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143700,37851.0,Active,Lasthenia minor ssp. maritima,,,Undecided,No,In Review,,,,,,,,,5.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143705,37856.0,Active,Layia carnosa,"beach layia, beach tidytips",,Accepted,No,Approved,Present,,Native,,Unknown,,,,44.0,,,,T,CA: SE,,G2,CA: S2
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143734,37882.0,Active,Leontodon,"hawkbit, leontodon",,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143738,37886.0,Active,Leontodon leysseri,,,Undecided,No,In Review,Present,,Non-native,,Unknown,,,,11.0,,1.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,772271,780407.0,Active,Leontodon saxatilis,Hairy Hawkbit,Leontodon taraxacoides,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,9.0,,2.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,143758,37903.0,Active,Leucanthemum vulgare,"oxeye daisy, ox-eye daisy, oxeyedaisy, oxeye-daisy",,Accepted,No,Approved,Present,,Non-native,,Common,,,,29.0,,1.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144637,37957.0,Active,Logfia gallica,Herba Impia,Filago gallica,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,10.0,,2.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144641,37960.0,Active,Luina hypoleuca,littleleaf silverback,,Accepted,No,Approved,Present,,Native,,Rare,,,,1.0,,,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144704,38017.0,Active,Madia,tarweed,,Undecided,No,In Review,,,,,,,,,3.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144708,38020.0,Active,Madia capitata,Coast tarweed,,Undecided,No,In Review,Present,,Native,,Unknown,,,,1.0,,2.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144711,38023.0,Active,Madia elegans,"common madia, showy tarweed, spring madia",,Accepted,No,Approved,Present,,Native,,Unknown,,,,11.0,,2.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144712,38024.0,Active,Madia elegans ssp. elegans,common madia,,Undecided,No,In Review,Present,,Native,,Unknown,,,,,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144716,38028.0,Active,Madia exigua,Threadstem Tarweed,,Accepted,No,Approved,Present,,Native,,Unknown,,,,7.0,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144719,38030.0,Active,Madia gracilis,"Gumweed, Slender Tarweed",,Accepted,No,Approved,Present,,Native,,Unknown,,,,19.0,,8.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144722,38033.0,Active,Madia gracilis ssp. pilosa,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144725,38036.0,Active,Madia minima,"least tarweed, oppositeleaved tarweed",,Undecided,No,In Review,,,,,,,,,4.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,144730,38040.0,Active,Madia sativa,Coast Tarweed,,Accepted,No,Approved,Present,,Native,,Unknown,,,,10.0,,3.0,,,,,G5,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,153776,501470.0,Active,Matricaria discoidea,"Pineappleweed, Rayless Chamomile","Matricaria matricarioides, Chamomilla suaveolens",Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,10.0,,1.0,,,,,G5,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,188945,516830.0,Active,Matricaria suaveolens,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,145896,38097.0,Active,Micropus californicus,q-tips,,Undecided,No,In Review,Present,,Native,,Unknown,,,,5.0,,,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,215257,529183.0,Active,Micropus californicus var. californicus,Slender cottonweed,,Accepted,No,Approved,Present,,Native,,Unknown,,,,2.0,,1.0,,,,,G5T5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,145897,38098.0,Active,Microseris,"microseris, silverpuffs",,Undecided,No,In Review,,,,,,,,,5.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,145901,38100.0,Active,Microseris bigelovii,coastal silverpuffs,,Accepted,No,Approved,Present,,Native,,Unknown,,,,2.0,,,,,,,G4,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,145912,38110.0,Active,Microseris laciniata,cutleaf silverpuffs,,Accepted,No,Approved,Present,,Native,,Unknown,,,,1.0,,1.0,,,,,G4,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,201737,524306.0,Active,Microseris laciniata ssp. leptosepala,Cutleaf silverpuffs,,Accepted,No,Approved,Present,,Native,,Unknown,,,,1.0,,,,,,,G4TNR,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,771215,780747.0,Active,Microseris laciniata ssp. siskiyouensis,Cutleaf silverpuffs,,Accepted,No,Approved,Present,,Native,,Unknown,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,217303,531225.0,Active,Microseris laciniata var. siskiyouensis,cutleaf silverpuffs,,Accepted,No,Approved,Present,,Native,,Unknown,,,,1.0,,2.0,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,145916,38114.0,Active,Microseris nutans,"nodding microseris, nodding silverpuffs",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,206222,526164.0,Active,Microseris nutans ssp. siskiyouensis,,,Undecided,No,In Review,,,,,,,,,2.0,,,,RT,,,G5T4,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,295014,566273.0,Active,Packera bolanderi var. bolanderi,"Bolander's groundsel, seacoast ragwort",Senecio bolanderi var. bolanderi,Accepted,No,Approved,Present,,Native,,Uncommon,Management Priority,,,11.0,,4.0,,,,,G4T4,CA: S2S3
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,290003,565364.0,Active,Packera macounii,Siskiyou Mountain Ragwort,Senecio macounii,Accepted,No,Approved,Probably Present,,Native,,,Management Priority,,,2.0,,1.0,,,,,G4?,CA: S3
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,748468,-9787366.0,Active,Petasites arundinacea,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,137455,36054.0,Active,Petasites frigidus,"arctic sweet coltsfoot, arctic sweet-colt's-foot",,Undecided,No,In Review,Present,,Native,,Unknown,,,,3.0,,,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,216032,529540.0,Active,Petasites frigidus var. palmatus,Colt's Foot,,Accepted,No,Approved,Present,,Native,,Common,,,,8.0,,2.0,,,,,G5T5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,748485,-9787383.0,Active,Petasites palmata,,,Undecided,No,In Review,,,,,,,,,1.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,137459,36058.0,Active,Petasites palmatus,,,Undecided,No,In Review,,,,,,,,,39.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,170773,507649.0,Active,Pseudognaphalium californicum,Ladies tobacco,Gnaphalium californicum,Accepted,No,Approved,Probably Present,,Native,,,,,,8.0,,,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,171196,507659.0,Active,Pseudognaphalium ramosissimum,Pink Cudweed,Gnaphalium ramosissimum,Accepted,No,Approved,Present,,Native,,Unknown,,,,4.0,,1.0,,,,,G4,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,171356,508110.0,Active,Pseudognaphalium stramineum,"Cudweed, New Name","Gnaphalium chilense, Gnaphalium stramineum",Accepted,No,Approved,Present,,Native,,Unknown,,,,27.0,,2.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,217106,529950.0,Active,Pyrrocoma racemosa var. congesta,Del Norte Pyrrocoma,,Undecided,No,In Review,Probably Present,,Native,,,Management Priority,,,3.0,,,,,,,G5T4,CA: S2
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,136428,38330.0,Active,Rafinesquia californica,"California chicory, California plumeseed",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1.0,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,137488,36084.0,Active,Senecio,"groundsel, ragwort",,Undecided,No,In Review,,,,,,,,,2.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,137512,36105.0,Active,Senecio bolanderi,Bolander's ragwort,,Undecided,No,In Review,,,,,,,,,3.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,217240,530303.0,Active,Senecio bolanderi var. harfordii,Harford's ragwort,,Undecided,No,In Review,,,,,,,,,2.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,195113,521311.0,Active,Senecio glomeratus,Cutleaf burnweed,Erechtites glomerata,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,8.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,138491,36148.0,Active,Senecio integerrimus,"lambstongue groundsel, lambstongue ragwort, lamb-tongue ragwort",,Undecided,No,In Review,Present,,Native,,Unknown,,,,2.0,,,,,,,G5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,218097,530320.0,Active,Senecio integerrimus var. major,"lambstongue groundsel, lambstongue ragwort",,Accepted,No,Approved,Present,,Native,,Unknown,,,,4.0,,1.0,,,,,G5T3T5,CA: SNR
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,137493,36089.0,Active,Senecio jacobaea,"Jacob's ladder, Tansy-ragwort",,Accepted,No,Approved,Present,,Non-native,,Uncommon,Management Priority,,,81.0,,3.0,,,,,GNR,CA: SNA
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,195148,521328.0,Active,Senecio ligulifolius,,,Undecided,No,In Review,,,,,,,,,2.0,,,,,,,,
,REDW,Redwood,Vascular Plant,6,Asterales,Asteraceae,138500,36156.0,Active,Senecio mikanioides,German-Ivy,,Undecided,No,In Review,Present,,Non-native,,Uncommon,Management Priority,,,14.0,,1.0,,,,,,
